광역지자체,자치구,연월,주기,지표명,값,단위
전북,,2011-07,분기,비경제활동인구 (천명),597,
전북,,2011-07,분기,실업률 (％),1.9,
전북,,2011-07,분기,실업자 (천명),16.7,
전북,,2011-07,분기,취업자 (천명),887.2,
전북,,2011-10,분기,15세이상인구 (천명),1506.4,
전북,,2011-10,분기,경제활동인구 (천명),855.8,
전북,,2011-10,분기,경제활동참가율 (％),56.8,
전북,,2011-10,분기,고용률 (%),55.9,
전북,,2011-10,분기,비경제활동인구 (천명),650.6,
전북,,2011-10,분기,실업률 (％),1.6,
전북,,2011-10,분기,실업자 (천명),13.6,
전북,,2011-10,분기,취업자 (천명),842.2,
전북,,2012-01,분기,15세이상인구 (천명),1510.1,
전북,,2012-01,분기,경제활동인구 (천명),872.8,
전북,,2012-01,분기,경제활동참가율 (％),57.8,
전북,,2012-01,분기,고용률 (%),55.9,
전북,,2012-01,분기,비경제활동인구 (천명),637.3,
전북,,2012-01,분기,실업률 (％),3.3,
전북,,2012-01,분기,실업자 (천명),28.4,
전북,,2012-01,분기,취업자 (천명),844.4,
전북,,2012-04,분기,15세이상인구 (천명),1514.1,
전북,,2012-04,분기,경제활동인구 (천명),916.5,
전북,,2012-04,분기,경제활동참가율 (％),60.5,
전북,,2012-04,분기,고용률 (%),59.5,
전북,,2012-04,분기,비경제활동인구 (천명),597.6,
전북,,2012-04,분기,실업률 (％),1.7,
전북,,2012-04,분기,실업자 (천명),16,
전북,,2012-04,분기,취업자 (천명),900.5,
전북,,2012-07,분기,15세이상인구 (천명),1517,
전북,,2012-07,분기,경제활동인구 (천명),917.2,
전북,,2012-07,분기,경제활동참가율 (％),60.5,
전북,,2012-07,분기,고용률 (%),59.8,
전북,,2012-07,분기,비경제활동인구 (천명),599.8,
전북,,2012-07,분기,실업률 (％),1.2,
전북,,2012-07,분기,실업자 (천명),10.6,
전북,,2012-07,분기,취업자 (천명),906.6,
전북,,2012-10,분기,15세이상인구 (천명),1521.1,
전북,,2012-10,분기,경제활동인구 (천명),864.9,
전북,,2012-10,분기,경제활동참가율 (％),56.9,
전북,,2012-10,분기,고용률 (%),55.8,
전북,,2012-10,분기,비경제활동인구 (천명),656.3,
전북,,2012-10,분기,실업률 (％),1.8,
전북,,2012-10,분기,실업자 (천명),16,
전북,,2012-10,분기,취업자 (천명),848.9,
전북,,2013-01,반기(구합산),15세이상인구 (천명),1524.7,
전북,,2013-01,반기(구합산),경제활동인구 (천명),896.8,
전북,,2013-01,반기(구합산),비경제활동인구 (천명),627.9,
전북,,2013-01,반기(구합산),실업자 (천명),12.7,
전북,,2013-01,반기(구합산),취업자 (천명),884.1,
전북,,2013-07,반기(구합산),15세이상인구 (천명),1532.7,
전북,,2013-07,반기(구합산),경제활동인구 (천명),909.5,
전북,,2013-07,반기(구합산),비경제활동인구 (천명),623.0,
전북,,2013-07,반기(구합산),실업자 (천명),12.2,
전북,,2013-07,반기(구합산),취업자 (천명),897.5,
전북,,2014-01,반기(구합산),15세이상인구 (천명),1541.5,
전북,,2014-01,반기(구합산),경제활동인구 (천명),911.1,
전북,,2014-01,반기(구합산),비경제활동인구 (천명),630.4,
전북,,2014-01,반기(구합산),실업자 (천명),15.4,
전북,,2014-01,반기(구합산),취업자 (천명),895.7,
전북,,2014-07,반기(구합산),15세이상인구 (천명),1549.2,
전북,,2014-07,반기(구합산),경제활동인구 (천명),921.1,
전북,,2014-07,반기(구합산),비경제활동인구 (천명),628.1,
전북,,2014-07,반기(구합산),실업자 (천명),12.9,
전북,,2014-07,반기(구합산),취업자 (천명),908.1,
전북,,2015-01,반기(구합산),15세이상인구 (천명),1556.8,
전북,,2015-01,반기(구합산),경제활동인구 (천명),922.2,
전북,,2015-01,반기(구합산),비경제활동인구 (천명),634.4,
전북,,2015-01,반기(구합산),실업자 (천명),16.6,
전북,,2015-01,반기(구합산),취업자 (천명),905.6,
전북,,2015-07,반기(구합산),15세이상인구 (천명),1562.4,
전북,,2015-07,반기(구합산),경제활동인구 (천명),921.6,
전북,,2015-07,반기(구합산),비경제활동인구 (천명),640.9,
전북,,2015-07,반기(구합산),실업자 (천명),14.2,
전북,,2015-07,반기(구합산),취업자 (천명),907.5,
전북,,2016-01,반기(구합산),15세이상인구 (천명),1567.8,
전북,,2016-01,반기(구합산),경제활동인구 (천명),924.1,
전북,,2016-01,반기(구합산),비경제활동인구 (천명),643.5,
전북,,2016-01,반기(구합산),실업자 (천명),17.5,
전북,,2016-01,반기(구합산),취업자 (천명),906.8,
전북,,2016-07,반기(구합산),15세이상인구 (천명),1570.0,
전북,,2016-07,반기(구합산),경제활동인구 (천명),927.0,
전북,,2016-07,반기(구합산),비경제활동인구 (천명),643.0,
전북,,2016-07,반기(구합산),실업자 (천명),19.0,
전북,,2016-07,반기(구합산),취업자 (천명),908.3,
전북,,2017-01,반기(구합산),15세이상인구 (천명),1571.0,
전북,,2017-01,반기(구합산),경제활동인구 (천명),931.2,
전북,,2017-01,반기(구합산),비경제활동인구 (천명),639.7,
전북,,2017-01,반기(구합산),실업자 (천명),19.5,
전북,,2017-01,반기(구합산),취업자 (천명),911.5,
전북,,2017-07,반기(구합산),15세이상인구 (천명),1571.1,
전북,,2017-07,반기(구합산),경제활동인구 (천명),907.7,
전북,,2017-07,반기(구합산),비경제활동인구 (천명),663.4,
전북,,2017-07,반기(구합산),실업자 (천명),19.7,
전북,,2017-07,반기(구합산),취업자 (천명),887.7,
전북,,2018-01,반기(구합산),15세이상인구 (천명),1569.7,
전북,,2018-01,반기(구합산),경제활동인구 (천명),916.4,
전북,,2018-01,반기(구합산),비경제활동인구 (천명),653.0,
전북,,2018-01,반기(구합산),실업자 (천명),23.9,
전북,,2018-01,반기(구합산),취업자 (천명),892.8,
전북,,2018-07,반기(구합산),15세이상인구 (천명),1567.4,
전북,,2018-07,반기(구합산),경제활동인구 (천명),926.9,
전북,,2018-07,반기(구합산),비경제활동인구 (천명),640.7,
전북,,2018-07,반기(구합산),실업자 (천명),15.7,
전북,,2018-07,반기(구합산),취업자 (천명),911.4,
전북,,2019-01,반기(구합산),15세이상인구 (천명),1564.6,
전북,,2019-01,반기(구합산),경제활동인구 (천명),947.1,
전북,,2019-01,반기(구합산),비경제활동인구 (천명),617.4,
전북,,2019-01,반기(구합산),실업자 (천명),23.1,
전북,,2019-01,반기(구합산),취업자 (천명),924.0,
전북,,2019-07,반기(구합산),15세이상인구 (천명),1560.8,
전북,,2019-07,반기(구합산),경제활동인구 (천명),949.9,
전북,,2019-07,반기(구합산),비경제활동인구 (천명),610.8,
전북,,2019-07,반기(구합산),실업자 (천명),17.9,
전북,,2019-07,반기(구합산),취업자 (천명),932.1,
전북,,2020-01,반기(구합산),15세이상인구 (천명),1556.6,
전북,,2020-01,반기(구합산),경제활동인구 (천명),933.5,
전북,,2020-01,반기(구합산),비경제활동인구 (천명),623.4,
전북,,2020-01,반기(구합산),실업자 (천명),19.2,
전북,,2020-01,반기(구합산),취업자 (천명),914.0,
전북,,2020-07,반기(구합산),15세이상인구 (천명),1553.2,
전북,,2020-07,반기(구합산),경제활동인구 (천명),957.8,
전북,,2020-07,반기(구합산),비경제활동인구 (천명),595.4,
전북,,2020-07,반기(구합산),실업자 (천명),24.1,
전북,,2020-07,반기(구합산),취업자 (천명),933.5,
전북,,2021-01,반기(구합산),15세이상인구 (천명),1555.4,
전북,,2021-01,반기(구합산),경제활동인구 (천명),956.8,
전북,,2021-01,반기(구합산),비경제활동인구 (천명),598.2,
전북,,2021-01,반기(구합산),실업자 (천명),22.3,
전북,,2021-01,반기(구합산),취업자 (천명),934.6,
전북,,2021-07,반기(구합산),15세이상인구 (천명),1555.5,
전북,,2021-07,반기(구합산),경제활동인구 (천명),974.1,
전북,,2021-07,반기(구합산),비경제활동인구 (천명),581.5,
전북,,2021-07,반기(구합산),실업자 (천명),18.1,
전북,,2021-07,반기(구합산),취업자 (천명),956.2,
전북,,2022-01,반기(구합산),15세이상인구 (천명),1556.9,
전북,,2022-01,반기(구합산),경제활동인구 (천명),972.9,
전북,,2022-01,반기(구합산),비경제활동인구 (천명),583.9,
전북,,2022-01,반기(구합산),실업자 (천명),19.3,
전북,,2022-01,반기(구합산),취업자 (천명),954.1,
전북,,2022-07,반기(구합산),15세이상인구 (천명),1555.8,
전북,,2022-07,반기(구합산),경제활동인구 (천명),980.9,
전북,,2022-07,반기(구합산),비경제활동인구 (천명),574.9,
전북,,2022-07,반기(구합산),실업자 (천명),20.1,
전북,,2022-07,반기(구합산),취업자 (천명),961.1,
전북,,2023-01,반기(구합산),15세이상인구 (천명),1554.1,
전북,,2023-01,반기(구합산),경제활동인구 (천명),982.8,
전북,,2023-01,반기(구합산),비경제활동인구 (천명),571.3,
전북,,2023-01,반기(구합산),실업자 (천명),23.0,
전북,,2023-01,반기(구합산),취업자 (천명),959.7,
전북,,2023-07,반기(구합산),15세이상인구 (천명),1552.1,
전북,,2023-07,반기(구합산),경제활동인구 (천명),996.8,
전북,,2023-07,반기(구합산),비경제활동인구 (천명),555.2,
전북,,2023-07,반기(구합산),실업자 (천명),19.6,
전북,,2023-07,반기(구합산),취업자 (천명),977.2,
전북,,2024-01,반기(구합산),15세이상인구 (천명),1550.0,
전북,,2024-01,반기(구합산),경제활동인구 (천명),1000.4,
전북,,2024-01,반기(구합산),비경제활동인구 (천명),549.3,
전북,,2024-01,반기(구합산),실업자 (천명),19.4,
전북,,2024-01,반기(구합산),취업자 (천명),981.0,
전북,,2024-07,반기(구합산),15세이상인구 (천명),1546.9,
전북,,2024-07,반기(구합산),경제활동인구 (천명),998.3,
전북,,2024-07,반기(구합산),비경제활동인구 (천명),548.5,
전북,,2024-07,반기(구합산),실업자 (천명),18.0,
전북,,2024-07,반기(구합산),취업자 (천명),980.4,
전북,,2025-01,반기(구합산),15세이상인구 (천명),1546.8,
전북,,2025-01,반기(구합산),경제활동인구 (천명),1002.4,
전북,,2025-01,반기(구합산),비경제활동인구 (천명),544.4,
전북,,2025-01,반기(구합산),실업자 (천명),20.3,
전북,,2025-01,반기(구합산),취업자 (천명),981.8,
전북,,2025-07,반기(구합산),15세이상인구 (천명),1545.9,
전북,,2025-07,반기(구합산),경제활동인구 (천명),999.9,
전북,,2025-07,반기(구합산),비경제활동인구 (천명),546.1,
전북,,2025-07,반기(구합산),실업자 (천명),18.6,
전북,,2025-07,반기(구합산),취업자 (천명),981.3,
전북,,2026-01,반기(구합산),15세이상인구 (천명),1548.4,
전북,,2026-01,반기(구합산),경제활동인구 (천명),999.6,
전북,,2026-01,반기(구합산),비경제활동인구 (천명),548.8,
전북,,2026-01,반기(구합산),실업자 (천명),22.1,
전북,,2026-01,반기(구합산),취업자 (천명),977.5,
제주,,2008-01,연간,15세이상인구 (천명),426.2,
제주,,2008-01,연간,경제활동인구 (천명),292.6,
제주,,2008-01,연간,경제활동참가율 (％),68.7,
제주,,2008-01,연간,고용률 (%),67.7,
제주,,2008-01,연간,비경제활동인구 (천명),133.6,
제주,,2008-01,연간,실업률 (％),1.5,
제주,,2008-01,연간,실업자 (천명),4.3,
제주,,2008-01,연간,취업자 (천명),288.4,
제주,,2009-01,연간,15세이상인구 (천명),431.5,
제주,,2009-01,연간,경제활동인구 (천명),295,
제주,,2009-01,연간,경제활동참가율 (％),68.4,
제주,,2009-01,연간,고용률 (%),67.5,
제주,,2009-01,연간,비경제활동인구 (천명),136.4,
제주,,2009-01,연간,실업률 (％),1.2,
제주,,2009-01,연간,실업자 (천명),3.6,
제주,,2009-01,연간,취업자 (천명),291.4,
제주,,2010-01,연간,15세이상인구 (천명),437.3,
제주,,2010-01,연간,경제활동인구 (천명),287,
제주,,2010-01,연간,경제활동참가율 (％),65.6,
제주,,2010-01,연간,고용률 (%),64.5,
제주,,2010-01,연간,비경제활동인구 (천명),150.3,
제주,,2010-01,연간,실업률 (％),1.6,
제주,,2010-01,연간,실업자 (천명),4.7,
제주,,2010-01,연간,취업자 (천명),282.2,
제주,,2011-01,분기,15세이상인구 (천명),442.2,
제주,,2011-01,분기,경제활동인구 (천명),290.5,
제주,,2011-01,분기,경제활동참가율 (％),65.7,
제주,,2011-01,분기,고용률 (%),64.5,
제주,,2011-01,분기,비경제활동인구 (천명),151.7,
제주,,2011-01,분기,실업률 (％),1.8,
제주,,2011-01,분기,실업자 (천명),5.1,
제주,,2011-01,분기,취업자 (천명),285.3,
제주,,2011-04,분기,15세이상인구 (천명),444.3,
제주,,2011-04,분기,경제활동인구 (천명),297.8,
제주,,2011-04,분기,경제활동참가율 (％),67,
제주,,2011-04,분기,고용률 (%),65.8,
제주,,2011-04,분기,비경제활동인구 (천명),146.4,
제주,,2011-04,분기,실업률 (％),1.9,
제주,,2011-04,분기,실업자 (천명),5.7,
제주,,2011-04,분기,취업자 (천명),292.1,
제주,,2011-07,분기,15세이상인구 (천명),446.4,
제주,,2011-07,분기,경제활동인구 (천명),296.3,
제주,,2011-07,분기,경제활동참가율 (％),66.4,
제주,,2011-07,분기,고용률 (%),65.2,
제주,,2011-07,분기,비경제활동인구 (천명),150.2,
제주,,2011-07,분기,실업률 (％),1.8,
제주,,2011-07,분기,실업자 (천명),5.2,
제주,,2011-07,분기,취업자 (천명),291,
제주,,2011-10,분기,15세이상인구 (천명),449,
제주,,2011-10,분기,경제활동인구 (천명),312.3,
제주,,2011-10,분기,경제활동참가율 (％),69.6,
제주,,2011-10,분기,고용률 (%),68.9,
제주,,2011-10,분기,비경제활동인구 (천명),136.7,
제주,,2011-10,분기,실업률 (％),0.9,
제주,,2011-10,분기,실업자 (천명),2.9,
제주,,2011-10,분기,취업자 (천명),309.4,
제주,,2012-01,분기,15세이상인구 (천명),451.1,
제주,,2012-01,분기,경제활동인구 (천명),305.3,
제주,,2012-01,분기,경제활동참가율 (％),67.7,
제주,,2012-01,분기,고용률 (%),66.1,
제주,,2012-01,분기,비경제활동인구 (천명),145.8,
제주,,2012-01,분기,실업률 (％),2.4,
제주,,2012-01,분기,실업자 (천명),7.2,
제주,,2012-01,분기,취업자 (천명),298.1,
제주,,2012-04,분기,15세이상인구 (천명),453.2,
제주,,2012-04,분기,경제활동인구 (천명),308.4,
제주,,2012-04,분기,경제활동참가율 (％),68.1,
제주,,2012-04,분기,고용률 (%),67.1,
제주,,2012-04,분기,비경제활동인구 (천명),144.8,
제주,,2012-04,분기,실업률 (％),1.4,
제주,,2012-04,분기,실업자 (천명),4.4,
제주,,2012-04,분기,취업자 (천명),304,
제주,,2012-07,분기,15세이상인구 (천명),455.7,
제주,,2012-07,분기,경제활동인구 (천명),307.2,
제주,,2012-07,분기,경제활동참가율 (％),67.4,
제주,,2012-07,분기,고용률 (%),66.4,
제주,,2012-07,분기,비경제활동인구 (천명),148.5,
제주,,2012-07,분기,실업률 (％),1.5,
제주,,2012-07,분기,실업자 (천명),4.7,
제주,,2012-07,분기,취업자 (천명),302.5,
제주,,2012-10,분기,15세이상인구 (천명),458.7,
제주,,2012-10,분기,경제활동인구 (천명),313.5,
제주,,2012-10,분기,경제활동참가율 (％),68.4,
제주,,2012-10,분기,고용률 (%),67.8,
제주,,2012-10,분기,비경제활동인구 (천명),145.1,
제주,,2012-10,분기,실업률 (％),0.8,
제주,,2012-10,분기,실업자 (천명),2.6,
제주,,2012-10,분기,취업자 (천명),310.9,
제주,,2013-01,반기(구합산),15세이상인구 (천명),462.0,
제주,,2013-01,반기(구합산),경제활동인구 (천명),311.7,
제주,,2013-01,반기(구합산),비경제활동인구 (천명),150.3,
제주,,2013-01,반기(구합산),실업자 (천명),6.6,
제주,,2013-01,반기(구합산),취업자 (천명),305.1,
제주,,2013-07,반기(구합산),15세이상인구 (천명),468.5,
제주,,2013-07,반기(구합산),경제활동인구 (천명),317.7,
제주,,2013-07,반기(구합산),비경제활동인구 (천명),150.7,
제주,,2013-07,반기(구합산),실업자 (천명),4.8,
제주,,2013-07,반기(구합산),취업자 (천명),312.9,
제주,,2014-01,반기(구합산),15세이상인구 (천명),475.4,
