광역지자체,자치구,연월,세대수
서울,노원구,2012-05,224345
서울,노원구,2012-06,224230
서울,노원구,2012-07,223957
서울,노원구,2012-08,223777
서울,노원구,2012-09,223731
서울,노원구,2012-10,223554
서울,노원구,2012-11,223342
서울,노원구,2012-12,222959
서울,노원구,2013-01,222800
서울,노원구,2013-02,222915
서울,노원구,2013-03,222910
서울,노원구,2013-04,222796
서울,노원구,2013-05,222705
서울,노원구,2013-06,222539
서울,노원구,2013-07,222501
서울,노원구,2013-08,222586
서울,노원구,2013-09,222720
서울,노원구,2013-10,222723
서울,노원구,2013-11,222558
서울,노원구,2013-12,222132
서울,노원구,2014-01,221786
서울,노원구,2014-02,221901
서울,노원구,2014-03,221823
서울,노원구,2014-04,221807
서울,노원구,2014-05,221770
서울,노원구,2014-06,221685
서울,노원구,2014-07,221706
서울,노원구,2014-08,221696
서울,노원구,2014-09,221706
서울,노원구,2014-10,221649
서울,노원구,2014-11,221465
서울,노원구,2014-12,221107
서울,노원구,2015-01,220908
서울,노원구,2015-02,221046
서울,노원구,2015-03,220895
서울,노원구,2015-04,220730
서울,노원구,2015-05,220639
서울,노원구,2015-06,220403
서울,노원구,2015-07,220320
서울,노원구,2015-08,220279
서울,노원구,2015-09,220243
서울,노원구,2015-10,220180
서울,노원구,2015-11,219971
서울,노원구,2015-12,219768
서울,노원구,2016-01,219628
서울,노원구,2016-02,219906
서울,노원구,2016-03,220588
서울,노원구,2016-04,220758
서울,노원구,2016-05,220906
서울,노원구,2016-06,220804
서울,노원구,2016-07,220570
서울,노원구,2016-08,220416
서울,노원구,2016-09,220269
서울,노원구,2016-10,220258
서울,노원구,2016-11,220047
서울,노원구,2016-12,219736
서울,노원구,2017-01,219494
서울,노원구,2017-02,219530
서울,노원구,2017-03,219957
서울,노원구,2017-04,219905
서울,노원구,2017-05,219755
서울,노원구,2017-06,219460
서울,노원구,2017-07,219054
서울,노원구,2017-08,218718
서울,노원구,2017-09,218469
서울,노원구,2017-10,218192
서울,노원구,2017-11,217860
서울,노원구,2017-12,217619
서울,노원구,2018-01,217375
서울,노원구,2018-02,217244
서울,노원구,2018-03,217999
서울,노원구,2018-04,217906
서울,노원구,2018-05,217797
서울,노원구,2018-06,217662
서울,노원구,2018-07,217528
서울,노원구,2018-08,217620
서울,노원구,2018-09,217900
서울,노원구,2018-10,217940
서울,노원구,2018-11,217854
서울,노원구,2018-12,217655
서울,노원구,2019-01,217365
서울,노원구,2019-02,217370
서울,노원구,2019-03,217748
서울,노원구,2019-04,217502
서울,노원구,2019-05,217622
서울,노원구,2019-06,217462
서울,노원구,2019-07,217227
서울,노원구,2019-08,217031
서울,노원구,2019-09,217058
서울,노원구,2019-10,216819
서울,노원구,2019-11,216861
서울,노원구,2019-12,216966
서울,노원구,2020-01,217054
서울,노원구,2020-02,217068
서울,노원구,2020-03,217148
서울,노원구,2020-04,217302
서울,노원구,2020-05,217579
서울,노원구,2020-06,217897
서울,노원구,2020-07,217918
서울,노원구,2020-08,217940
서울,노원구,2020-09,218002
서울,노원구,2020-10,217981
서울,노원구,2020-11,218015
서울,노원구,2020-12,218270
서울,노원구,2021-01,218213
서울,노원구,2021-02,218184
서울,노원구,2021-03,217272
서울,노원구,2021-04,217238
서울,노원구,2021-05,217201
서울,노원구,2021-06,217322
서울,노원구,2021-07,217310
서울,노원구,2021-08,217324
서울,노원구,2021-09,217269
서울,노원구,2021-10,217201
서울,노원구,2021-11,217215
서울,노원구,2021-12,217378
서울,노원구,2022-01,217660
서울,노원구,2022-02,218249
서울,노원구,2022-03,219065
서울,노원구,2022-04,219011
서울,노원구,2022-05,218955
서울,노원구,2022-06,218637
서울,노원구,2022-07,218652
서울,노원구,2022-08,218649
서울,노원구,2022-09,217952
서울,노원구,2022-10,217956
서울,노원구,2022-11,217860
서울,노원구,2022-12,217540
서울,노원구,2023-01,217160
서울,노원구,2023-02,217926
서울,노원구,2023-03,218341
서울,노원구,2023-04,218262
서울,노원구,2023-05,218187
서울,노원구,2023-06,217858
서울,노원구,2023-07,218003
서울,노원구,2023-08,218087
서울,노원구,2023-09,218367
서울,노원구,2023-10,218280
서울,노원구,2023-11,218106
서울,노원구,2023-12,217904
서울,노원구,2024-01,217446
서울,노원구,2024-02,218042
서울,노원구,2024-03,218665
서울,노원구,2024-04,218585
서울,노원구,2024-05,218529
서울,노원구,2024-06,218369
서울,노원구,2024-07,218265
서울,노원구,2024-08,218179
서울,노원구,2024-09,218362
서울,노원구,2024-10,218074
서울,노원구,2024-11,217971
서울,노원구,2024-12,217743
서울,노원구,2025-01,217328
서울,노원구,2025-02,217528
서울,노원구,2025-03,218325
서울,노원구,2025-04,218164
서울,노원구,2025-05,217893
서울,노원구,2025-06,217558
서울,노원구,2025-07,217153
서울,노원구,2025-08,216904
서울,노원구,2025-09,217252
서울,노원구,2025-10,217192
서울,노원구,2025-11,217013
서울,노원구,2025-12,216559
서울,노원구,2026-01,216099
서울,노원구,2026-02,216429
서울,노원구,2026-03,217323
서울,노원구,2026-04,217494
서울,노원구,2026-05,217575
서울,노원구,2026-06,217498
서울,노원구,2026-07,217438
서울,노원구,2026-08,217433
서울,도봉구,2011-01,140628
서울,도봉구,2011-02,140584
서울,도봉구,2011-03,140438
서울,도봉구,2011-04,140402
서울,도봉구,2011-05,140286
서울,도봉구,2011-06,140159
서울,도봉구,2011-07,139940
서울,도봉구,2011-08,139761
서울,도봉구,2011-09,139626
서울,도봉구,2011-10,139587
서울,도봉구,2011-11,139508
서울,도봉구,2011-12,139348
서울,도봉구,2012-01,139146
서울,도봉구,2012-02,138925
서울,도봉구,2012-03,138689
서울,도봉구,2012-04,138545
서울,도봉구,2012-05,138393
서울,도봉구,2012-06,138263
서울,도봉구,2012-07,138169
서울,도봉구,2012-08,138236
서울,도봉구,2012-09,138224
서울,도봉구,2012-10,138145
서울,도봉구,2012-11,138149
서울,도봉구,2012-12,138036
서울,도봉구,2013-01,137968
서울,도봉구,2013-02,137965
서울,도봉구,2013-03,137901
서울,도봉구,2013-04,137961
서울,도봉구,2013-05,137934
서울,도봉구,2013-06,137877
서울,도봉구,2013-07,137867
서울,도봉구,2013-08,137805
서울,도봉구,2013-09,137851
서울,도봉구,2013-10,137943
서울,도봉구,2013-11,137814
서울,도봉구,2013-12,137714
서울,도봉구,2014-01,137639
서울,도봉구,2014-02,137542
서울,도봉구,2014-03,137632
서울,도봉구,2014-04,137612
서울,도봉구,2014-05,137580
서울,도봉구,2014-06,137509
서울,도봉구,2014-07,137448
서울,도봉구,2014-08,137467
서울,도봉구,2014-09,137412
서울,도봉구,2014-10,137278
서울,도봉구,2014-11,137205
서울,도봉구,2014-12,136977
서울,도봉구,2015-01,136969
서울,도봉구,2015-02,137013
서울,도봉구,2015-03,137094
서울,도봉구,2015-04,137205
서울,도봉구,2015-05,137207
서울,도봉구,2015-06,137260
서울,도봉구,2015-07,137316
서울,도봉구,2015-08,137248
서울,도봉구,2015-09,137203
서울,도봉구,2015-10,137073
서울,도봉구,2015-11,136966
서울,도봉구,2015-12,136903
서울,도봉구,2016-01,136845
서울,도봉구,2016-02,136765
서울,도봉구,2016-03,136687
서울,도봉구,2016-04,136750
서울,도봉구,2016-05,136848
서울,도봉구,2016-06,136913
서울,도봉구,2016-07,136860
서울,도봉구,2016-08,136783
서울,도봉구,2016-09,136829
서울,도봉구,2016-10,136905
서울,도봉구,2016-11,136940
서울,도봉구,2016-12,136898
서울,도봉구,2017-01,136790
서울,도봉구,2017-02,136775
서울,도봉구,2017-03,136613
서울,도봉구,2017-04,136535
서울,도봉구,2017-05,136637
서울,도봉구,2017-06,136852
서울,도봉구,2017-07,137061
서울,도봉구,2017-08,137231
서울,도봉구,2017-09,137269
서울,도봉구,2017-10,137378
서울,도봉구,2017-11,137440
서울,도봉구,2017-12,137378
서울,도봉구,2018-01,137459
서울,도봉구,2018-02,137542
서울,도봉구,2018-03,137479
서울,도봉구,2018-04,137495
서울,도봉구,2018-05,137543
서울,도봉구,2018-06,137560
서울,도봉구,2018-07,137657
서울,도봉구,2018-08,137827
서울,도봉구,2018-09,137901
서울,도봉구,2018-10,137961
서울,도봉구,2018-11,138006
서울,도봉구,2018-12,138087
서울,도봉구,2019-01,138109
서울,도봉구,2019-02,138143
서울,도봉구,2019-03,138175
서울,도봉구,2019-04,138232
서울,도봉구,2019-05,138426
서울,도봉구,2019-06,138460
서울,도봉구,2019-07,138565
서울,도봉구,2019-08,138585
서울,도봉구,2019-09,138603
서울,도봉구,2019-10,138530
서울,도봉구,2019-11,138479
서울,도봉구,2019-12,138508
서울,도봉구,2020-01,138509
서울,도봉구,2020-02,138607
서울,도봉구,2020-03,138595
서울,도봉구,2020-04,138724
서울,도봉구,2020-05,138867
서울,도봉구,2020-06,138966
서울,도봉구,2020-07,138999
서울,도봉구,2020-08,139015
서울,도봉구,2020-09,139029
서울,도봉구,2020-10,139015
서울,도봉구,2020-11,139088
서울,도봉구,2020-12,139114
서울,도봉구,2021-01,138984
서울,도봉구,2021-02,138974
서울,도봉구,2021-03,138120
서울,도봉구,2021-04,138160
서울,도봉구,2021-05,138213
서울,도봉구,2021-06,138387
서울,도봉구,2021-07,138490
서울,도봉구,2021-08,138495
서울,도봉구,2021-09,138582
서울,도봉구,2021-10,138655
서울,도봉구,2021-11,138645
서울,도봉구,2021-12,138656
서울,도봉구,2022-01,138695
서울,도봉구,2022-02,138748
서울,도봉구,2022-03,138836
서울,도봉구,2022-04,138879
서울,도봉구,2022-05,138951
서울,도봉구,2022-06,139076
서울,도봉구,2022-07,139225
서울,도봉구,2022-08,138975
서울,도봉구,2022-09,138541
서울,도봉구,2022-10,138521
서울,도봉구,2022-11,138439
서울,도봉구,2022-12,138356
서울,도봉구,2023-01,138331
서울,도봉구,2023-02,138384
서울,도봉구,2023-03,138376
서울,도봉구,2023-04,138314
서울,도봉구,2023-05,138289
서울,도봉구,2023-06,138188
서울,도봉구,2023-07,138069
서울,도봉구,2023-08,138102
서울,도봉구,2023-09,138210
서울,도봉구,2023-10,138223
서울,도봉구,2023-11,138161
서울,도봉구,2023-12,138261
서울,도봉구,2024-01,138373
서울,도봉구,2024-02,138626
서울,도봉구,2024-03,138756
서울,도봉구,2024-04,138829
서울,도봉구,2024-05,138790
서울,도봉구,2024-06,138849
서울,도봉구,2024-07,138902
서울,도봉구,2024-08,138846
서울,도봉구,2024-09,138862
서울,도봉구,2024-10,138795
서울,도봉구,2024-11,138759
서울,도봉구,2024-12,138759
서울,도봉구,2025-01,138769
서울,도봉구,2025-02,138876
서울,도봉구,2025-03,139002
서울,도봉구,2025-04,139017
서울,도봉구,2025-05,138980
서울,도봉구,2025-06,139006
서울,도봉구,2025-07,138962
서울,도봉구,2025-08,138977
서울,도봉구,2025-09,139130
서울,도봉구,2025-10,139131
서울,도봉구,2025-11,139073
서울,도봉구,2025-12,139018
서울,도봉구,2026-01,138992
서울,도봉구,2026-02,139054
서울,도봉구,2026-03,139159
서울,도봉구,2026-04,139189
서울,도봉구,2026-05,139174
서울,도봉구,2026-06,139118
서울,도봉구,2026-07,139158
서울,도봉구,2026-08,139194
서울,동대문구,2011-01,158661
서울,동대문구,2011-02,158954
서울,동대문구,2011-03,158890
서울,동대문구,2011-04,158874
서울,동대문구,2011-05,158719
서울,동대문구,2011-06,158336
서울,동대문구,2011-07,158189
서울,동대문구,2011-08,158288
서울,동대문구,2011-09,158242
서울,동대문구,2011-10,158154
서울,동대문구,2011-11,157987
서울,동대문구,2011-12,157823
서울,동대문구,2012-01,157745
서울,동대문구,2012-02,158289
서울,동대문구,2012-03,158294
서울,동대문구,2012-04,158285
서울,동대문구,2012-05,158296
서울,동대문구,2012-06,158277
서울,동대문구,2012-07,158178
서울,동대문구,2012-08,158067
서울,동대문구,2012-09,158017
서울,동대문구,2012-10,157946
서울,동대문구,2012-11,157851
서울,동대문구,2012-12,157650
서울,동대문구,2013-01,157578
서울,동대문구,2013-02,157798
서울,동대문구,2013-03,157854
서울,동대문구,2013-04,157839
서울,동대문구,2013-05,158398
서울,동대문구,2013-06,158794
서울,동대문구,2013-07,158987
서울,동대문구,2013-08,159257
서울,동대문구,2013-09,159315
서울,동대문구,2013-10,159373
서울,동대문구,2013-11,159335
서울,동대문구,2013-12,159256
서울,동대문구,2014-01,159163
서울,동대문구,2014-02,159341
서울,동대문구,2014-03,159399
서울,동대문구,2014-04,159410
서울,동대문구,2014-05,159393
서울,동대문구,2014-06,159186
서울,동대문구,2014-07,159076
서울,동대문구,2014-08,158972
서울,동대문구,2014-09,159413
서울,동대문구,2014-10,159800
서울,동대문구,2014-11,159930
서울,동대문구,2014-12,159880
서울,동대문구,2015-01,159810
서울,동대문구,2015-02,160096
서울,동대문구,2015-03,160384
서울,동대문구,2015-04,160320
서울,동대문구,2015-05,160267
서울,동대문구,2015-06,160110
서울,동대문구,2015-07,159967
서울,동대문구,2015-08,159966
서울,동대문구,2015-09,160079
서울,동대문구,2015-10,160101
서울,동대문구,2015-11,159972
서울,동대문구,2015-12,159941
서울,동대문구,2016-01,159898
서울,동대문구,2016-02,160215
서울,동대문구,2016-03,160378
서울,동대문구,2016-04,160347
서울,동대문구,2016-05,160155
서울,동대문구,2016-06,159914
서울,동대문구,2016-07,159665
서울,동대문구,2016-08,159489
서울,동대문구,2016-09,159429
서울,동대문구,2016-10,159471
서울,동대문구,2016-11,159507
서울,동대문구,2016-12,159426
서울,동대문구,2017-01,159396
서울,동대문구,2017-02,159803
서울,동대문구,2017-03,159839
서울,동대문구,2017-04,159915
서울,동대문구,2017-05,159911
서울,동대문구,2017-06,159826
서울,동대문구,2017-07,159887
서울,동대문구,2017-08,159982
서울,동대문구,2017-09,160029
서울,동대문구,2017-10,160080
서울,동대문구,2017-11,160003
서울,동대문구,2017-12,159938
서울,동대문구,2018-01,159955
서울,동대문구,2018-02,160296
서울,동대문구,2018-03,160489
서울,동대문구,2018-04,160524
서울,동대문구,2018-05,160478
서울,동대문구,2018-06,160757
서울,동대문구,2018-07,161336
서울,동대문구,2018-08,161984
서울,동대문구,2018-09,162232
서울,동대문구,2018-10,162354
서울,동대문구,2018-11,162168
서울,동대문구,2018-12,161820
서울,동대문구,2019-01,161742
서울,동대문구,2019-02,162229
서울,동대문구,2019-03,162228
서울,동대문구,2019-04,162324
서울,동대문구,2019-05,162581
서울,동대문구,2019-06,162851
서울,동대문구,2019-07,163103
서울,동대문구,2019-08,163442
서울,동대문구,2019-09,163606
